GTID,Date,Country,City,Perpetrator_group,fatalities,injured,target_type,attack_type,weapon_type
2.01705E+11,17/05/2017,Nigeria,Mashimari,Boko Haram,3,0,Military,Sub-Saharan Africa,Bombing/Explosion
2.01705E+11,17/05/2017,Nigeria,Yenegoa,Unknown,1,0,Violent Political Party,Sub-Saharan Africa,Assassination
2.01705E+11,16/05/2017,Cameroon,Bonadikombo,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01705E+11,16/05/2017,Nigeria,Warri North district,Ijaw extremists (suspected),Unknown,Unknown,"Business,Private Citizens & Property",Sub-Saharan Africa,Hijacking
2.01705E+11,15/05/2017,Cameroon,Bamenda,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01705E+11,15/05/2017,Nigeria,Ubuneke-Ivbiaro,Fulani extremists,0,2,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Barricade Incident),Unarmed Assault"
2.01705E+11,15/05/2017,Nigeria,Shuwari Buri,Boko Haram,5,6,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01705E+11,15/05/2017,Cameroon,Ldaoutchaf,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01705E+11,14/05/2017,Nigeria,Kpenkpen,Fulani extremists,2,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,14/05/2017,Nigeria,Utsua Daa,Fulani extremists,2,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,14/05/2017,Nigeria,Tukun Ruwa,Fulani extremists,2,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,14/05/2017,Nigeria,Kungana,Fulani extremists,3,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,14/05/2017,Nigeria,Gazabu,Fulani extremists,3,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,14/05/2017,Nigeria,Etogi,Fulani extremists,27,5,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01705E+11,13/05/2017,Nigeria,Amrawa,Boko Haram,10,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01705E+11,12/05/2017,Nigeria,Ossissa,Fulani extremists,5,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,10/05/2017,Nigeria,Mbaya,Fulani extremists,2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,09/05/2017,Cameroon,Vouzi,Boko Haram,2,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01705E+11,09/05/2017,Nigeria,Tse-Igboughul,Fulani extremists,2,10,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01705E+11,09/05/2017,Nigeria,Abraka,Fulani extremists,4,0,Police,Sub-Saharan Africa,Armed Assault
2.01705E+11,13/05/2017,Nigeria,Maiduguri,Boko Haram,4,1,"Educational Institution,Educational Institution",Sub-Saharan Africa,Bombing/Explosion
2.01705E+11,07/05/2017,Nigeria,Ughelli,Unknown,1,0,Police,Sub-Saharan Africa,Assassination
2.01705E+11,05/05/2017,Chad,Kaiga,Boko Haram,49,Unknown,Military,Sub-Saharan Africa,Unknown
2.01705E+11,04/05/2017,Nigeria,Iwopin,Unknown,1,2,Police,Sub-Saharan Africa,Armed Assault
2.01705E+11,04/05/2017,Nigeria,Mandarari,Boko Haram,7,6,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01705E+11,03/05/2017,Nigeria,Maiduguri,Boko Haram,3,1,Military,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,30/04/2017,Nigeria,Ajakpa,Unknown,2,3,Military,Sub-Saharan Africa,Armed Assault
2.01704E+11,29/04/2017,Nigeria,Oku Iboku,Unknown,8,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01704E+11,28/04/2017,Cameroon,Tchakarmani,Boko Haram,1,1,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,27/04/2017,Nigeria,Unknown,Boko Haram,15,Unknown,Military,Sub-Saharan Africa,Armed Assault
2.01704E+11,27/04/2017,Nigeria,Mangugum,Boko Haram,6,40,Military,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,26/04/2017,Nigeria,Maiduguri,Boko Haram,2,1,"Private Citizens & Property,Terrorists/Non-state Militia",Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,26/04/2017,Nigeria,Maiduguri,Boko Haram,1,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,26/04/2017,Nigeria,Maiduguri,Boko Haram,1,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,24/04/2017,Nigeria,Abraka,Fulani extremists,1,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01704E+11,24/04/2017,Cameroon,Homeka,Boko Haram,3,5,Military,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,24/04/2017,Nigeria,Mainari,Boko Haram,4,2,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,24/04/2017,Nigeria,Mammanti,Boko Haram,3,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,22/04/2017,Nigeria,Iwopin,Unknown,4,0,Private Citizens & Property,Sub-Saharan Africa,Unknown
2.01704E+11,22/04/2017,Nigeria,Okehi district,Unknown,0,0,Government (General),Sub-Saharan Africa,Assassination
2.01704E+11,21/04/2017,Nigeria,Okehi district,Unknown,2,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01704E+11,21/04/2017,Nigeria,Pulka,Boko Haram,3,2,Military,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,19/04/2017,Cameroon,Mbreche,Boko Haram,1,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01704E+11,19/04/2017,Cameroon,Kolofata,Boko Haram,4,4,"Police,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,18/04/2017,Nigeria,Wulle,Boko Haram,1,7,Terrorists/Non-state Militia,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,17/04/2017,Nigeria,Sabon Gari,Boko Haram,9,5,Military,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01704E+11,16/04/2017,Nigeria,Yenagoa,Unknown,1,0,Journalists & Media,Sub-Saharan Africa,Assassination
2.01704E+11,16/04/2017,Nigeria,Awonguyo,Unknown,2,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01704E+11,16/04/2017,Nigeria,Aso,Fulani extremists,12,3,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01704E+11,13/04/2017,Nigeria,Oko-Asagun,Unknown,5,4,"Business,Police,Private Citizens & Property",Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01704E+11,13/04/2017,Nigeria,Abaji,Unknown,1,3,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01704E+11,12/04/2017,Nigeria,Dalori,Boko Haram,3,1,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault,Facility/Infrastructure Attack"
2.01704E+11,12/04/2017,Nigeria,Abaji,Unknown,0,0,"Private Citizens & Property,Private Citizens & Property",Sub-Saharan Africa,Facility/Infrastructure Attack
2.01704E+11,10/04/2017,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,09/04/2017,Niger,Gueskerou,Boko Haram,57,17,"Military,Private Citizens & Property",Sub-Saharan Africa,Armed Assault
2.01704E+11,09/04/2017,Nigeria,Ikorodu,Unknown,6,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01704E+11,08/04/2017,Nigeria,Kayamla,Boko Haram,8,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01704E+11,08/04/2017,Cameroon,Kolofata,Boko Haram,5,23,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,08/04/2017,Nigeria,Maiduguri,Unknown,2,5,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,07/04/2017,Nigeria,Mafa,Boko Haram,5,0,Military,Sub-Saharan Africa,Unknown
2.01704E+11,06/04/2017,Nigeria,Gubdori,Boko Haram,4,5,Military,Sub-Saharan Africa,Armed Assault
2.01704E+11,06/04/2017,Nigeria,Wajirko,Boko Haram,0,0,Military,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01704E+11,05/04/2017,Nigeria,Abbati,Boko Haram,7,0,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault,Facility/Infrastructure Attack"
2.01704E+11,03/04/2017,Nigeria,Alaba,Fulani extremists,8,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01704E+11,03/04/2017,Cameroon,Mora,Boko Haram,2,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,02/04/2017,Nigeria,Ikyoawen,Fulani extremists,4,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01704E+11,02/04/2017,Nigeria,Balbelu,Boko Haram,1,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,02/04/2017,Nigeria,Dusuman,Boko Haram,1,1,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,02/04/2017,Nigeria,Maiduguri,Boko Haram,2,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01704E+11,31/03/2017,Cameroon,Limbe,Separatists,0,0,Private Citizens & Property,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01703E+11,31/03/2017,Nigeria,Unknown,Unknown,Unknown,Unknown,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,31/03/2017,Nigeria,Kaye,Boko Haram,1,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault,Facility/Infrastructure Attack"
2.01703E+11,30/03/2017,Cameroon,Limbe,Unknown,0,0,Private Citizens & Property,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01703E+11,30/03/2017,Nigeria,Kubuwa,Boko Haram,3,3,"Business,Terrorists/Non-state Militia",Sub-Saharan Africa,Unknown
2.01703E+11,30/03/2017,Nigeria,Wumyeduga,Boko Haram,6,9,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,30/03/2017,Nigeria,Wumyeduga,Boko Haram,4,11,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01703E+11,30/03/2017,Nigeria,Pulka,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,29/03/2017,Nigeria,Kaduna,Unknown,Unknown,Unknown,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,28/03/2017,Nigeria,Obio Usiere,Fulani extremists,10,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,28/03/2017,Nigeria,Arribbari,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,28/03/2017,Nigeria,Akalli,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,28/03/2017,Nigeria,Mittiri,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,26/03/2017,Nigeria,Emuhu,Fulani extremists,3,6,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,24/03/2017,Chad,Taisi,Unknown,0,0,Police,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01703E+11,24/03/2017,Nigeria,Kalari,Boko Haram,3,1,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,24/03/2017,Nigeria,Sabon Garin Kimba,Boko Haram,0,0,Private Citizens & Property,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01703E+11,23/03/2017,Chad,Ndoroti,Sudanese Rebels,0,0,Business,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,22/03/2017,Nigeria,Udu district,Ijaw extremists,1,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,22/03/2017,Nigeria,Maiduguri,Unknown,1,6,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,22/03/2017,Nigeria,Maiduguri,Unknown,2,7,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,22/03/2017,Nigeria,Maiduguri,Unknown,5,7,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,20/03/2017,Nigeria,Zaki Biam,Fulani extremists (suspected),73,Unknown,"Private Citizens & Property,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01703E+11,18/03/2017,Nigeria,Nara,Fulani extremists,0,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,18/03/2017,Nigeria,Ummarari,Boko Haram,7,8,"Private Citizens & Property,Terrorists/Non-state Militia",Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,16/03/2017,Nigeria,Ayati,Unknown,5,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,16/03/2017,Nigeria,Ogbemudia,Fulani extremists,1,2,Government (General),Sub-Saharan Africa,Assassination
2.01703E+11,15/03/2017,Nigeria,Lefu,Fulani extremists,7,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,15/03/2017,Nigeria,Tse Weryina,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,15/03/2017,Nigeria,Tse Gyudu,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,15/03/2017,Nigeria,Magu,Unknown,3,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,15/03/2017,Nigeria,Magumeri,Boko Haram,5,Unknown,"Police,Military,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01703E+11,15/03/2017,Nigeria,Usmanti,Boko Haram,6,16,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,12/03/2017,Nigeria,Benin City,Unknown,1,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01703E+11,11/03/2017,Nigeria,Ummarari,Unknown,2,0,Military,Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,10/03/2017,Nigeria,Mkovur,Fulani extremists,7,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01703E+11,07/03/2017,Nigeria,Abuja,Unknown,0,Unknown,Violent Political Party,Sub-Saharan Africa,"Hostage Taking (Barricade Incident),Facility/Infrastructure Attack"
2.01703E+11,06/03/2017,Niger,Ouanzerbe,Unknown,4,0,Police,Sub-Saharan Africa,Armed Assault
2.01703E+11,05/03/2017,Nigeria,Unknown,Fulani extremists (suspected),1,0,Police,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01703E+11,04/03/2017,Nigeria,Ovia North-East district,Unknown,1,0,Religious Figures/Institutions,Sub-Saharan Africa,Assassination
2.01703E+11,03/03/2017,Nigeria,Maiduguri,Boko Haram,3,0,"Business,Business",Sub-Saharan Africa,Bombing/Explosion
2.01703E+11,02/03/2017,Nigeria,Mbahimin,Fulani extremists,6,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01702E+11,27/02/2017,Nigeria,Rafin Dadi,Unknown,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01702E+11,24/02/2017,Nigeria,Kumuya,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,22/02/2017,Nigeria,Gajiganna,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01702E+11,22/02/2017,Nigeria,Gajiram,Boko Haram,10,0,Military,Sub-Saharan Africa,Armed Assault
2.01702E+11,22/02/2017,Niger,Tiloa,"Islamic State in the Greater Sahara (ISGS),Movement for Oneness and Jihad in West Africa (MUJAO) (suspected)",15,19,Military,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,22/02/2017,Cameroon,Am Chide,Boko Haram,2,2,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01702E+11,20/02/2017,Nigeria,Ijedodo,Unknown,Unknown,Unknown,Military,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01702E+11,20/02/2017,Nigeria,Kaura district,Fulani extremists,6,0,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,20/02/2017,Nigeria,Kaura district,Fulani extremists,7,0,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,20/02/2017,Nigeria,Asham,Fulani extremists,7,0,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,19/02/2017,Nigeria,Bakin Kogi,Fulani extremists,7,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,19/02/2017,Nigeria,Yazza,Boko Haram,3,9,Private Citizens & Property,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,18/02/2017,Nigeria,Akwanga district,Unknown,2,0,Private Citizens & Property,Sub-Saharan Africa,Assassination
2.01702E+11,17/02/2017,Nigeria,Maiduguri,Boko Haram,4,8,Terrorists/Non-state Militia,Sub-Saharan Africa,Bombing/Explosion
2.01702E+11,16/02/2017,Nigeria,Maiduguri,Boko Haram,1,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01702E+11,16/02/2017,Nigeria,Maiduguri,Boko Haram,2,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01702E+11,15/02/2017,Nigeria,Gwoza,Boko Haram,0,1,Military,Sub-Saharan Africa,Armed Assault
2.01702E+11,13/02/2017,Nigeria,Apiawe,Unknown,0,0,Religious Figures/Institutions,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01702E+11,13/02/2017,Nigeria,Mifa,Boko Haram,2,1,"Private Citizens & Property,Religious Figures/Institutions",Sub-Saharan Africa,Armed Assault
2.01702E+11,12/02/2017,Nigeria,Okene,Fulani extremists,Unknown,Unknown,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01702E+11,11/02/2017,Nigeria,Mussa,Boko Haram,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01702E+11,10/02/2017,Nigeria,Eika,Unknown,1,0,Government (General),Sub-Saharan Africa,Assassination
2.01702E+11,10/02/2017,Nigeria,Eika,Unknown,3,0,Police,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,10/02/2017,Nigeria,Kaumutayahi,Boko Haram,1,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault,Facility/Infrastructure Attack"
2.01702E+11,10/02/2017,Nigeria,Ajiri,Boko Haram,7,19,Military,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01702E+11,07/02/2017,Nigeria,Maiduguri,Boko Haram,1,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01702E+11,05/02/2017,Nigeria,Sasawa,Boko Haram,2,0,"Military,Private Citizens & Property",Sub-Saharan Africa,Facility/Infrastructure Attack
2.01702E+11,01/02/2017,Nigeria,Lokoja,Unknown,Unknown,Unknown,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01701E+11,31/01/2017,Nigeria,Lokoja,Unknown,Unknown,Unknown,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01701E+11,31/01/2017,Cameroon,Mora,Boko Haram,7,7,"Private Citizens & Property,Terrorists/Non-state Militia",Sub-Saharan Africa,Bombing/Explosion
2.01701E+11,31/01/2017,Nigeria,Kubuwa,Boko Haram,1,1,Police,Sub-Saharan Africa,Armed Assault
2.01701E+11,31/01/2017,Nigeria,Dalori,Boko Haram,2,0,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01701E+11,31/01/2017,Nigeria,Banki,Boko Haram,1,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01701E+11,31/01/2017,Nigeria,Kontcha,Boko Haram,5,Unknown,Government (Diplomatic),Sub-Saharan Africa,Armed Assault
2.01701E+11,29/01/2017,Nigeria,Ikenegbu,Unknown,1,1,Government (General),Sub-Saharan Africa,Assassination
2.01701E+11,28/01/2017,Nigeria,Unknown,Boko Haram,15,9,"Military,Private Citizens & Property",Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01701E+11,25/01/2017,Nigeria,Oganenigu,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,Assassination
2.01701E+11,25/01/2017,Nigeria,Biu district,Boko Haram,3,0,Military,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01701E+11,25/01/2017,Nigeria,Maiduguri,Unknown,2,2,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01701E+11,22/01/2017,Nigeria,Unknown,Fulani extremists (suspected),Unknown,Unknown,Government (General),Sub-Saharan Africa,"Hostage Taking (Kidnapping),Facility/Infrastructure Attack"
2.01701E+11,24/01/2017,Nigeria,Egbema,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,Assassination
2.01701E+11,25/01/2017,Nigeria,Maiduguri,Unknown,1,0,Military,Sub-Saharan Africa,Bombing/Explosion
2.01701E+11,23/01/2017,Nigeria,Bagana,Unknown,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01701E+11,23/01/2017,Nigeria,Daggu,Boko Haram,3,Unknown,Private Citizens & Property,Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault,Facility/Infrastructure Attack"
2.01701E+11,22/01/2017,Nigeria,Unknown,Fulani extremists,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Unknown
2.01701E+11,22/01/2017,Nigeria,Unknown,Fulani extremists,0,0,Private Citizens & Property,Sub-Saharan Africa,Unknown
2.01701E+11,22/01/2017,Nigeria,Gidan Waya,Unknown,5,0,"Private Citizens & Property,Transportation",Sub-Saharan Africa,Armed Assault
2.01701E+11,22/01/2017,Nigeria,Dengi,Unknown,1,0,Police,Sub-Saharan Africa,Armed Assault
2.01701E+11,21/01/2017,Nigeria,Zangang,Unknown,1,5,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01701E+11,21/01/2017,Niger,Gueskerou,Boko Haram,2,7,Military,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01701E+11,19/01/2017,Nigeria,Rann,Boko Haram,8,1,Private Citizens & Property,Sub-Saharan Africa,Unknown
2.01701E+11,18/01/2017,Nigeria,Banki,Boko Haram,2,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
